200,56,10,23,2.5,Business Finance
200,1909,8,19,2,Business Finance
60,775,54,11,1.5,Business Finance
20,1255,8,38,3,Business Finance
20,1193,24,27,1.5,Business Finance
140,1309,4,20,1.5,Business Finance
120,623,43,8,2.5,Business Finance
200,276,11,11,0.566666667,Business Finance
50,314,38,37,6.5,Business Finance
170,1942,5,24,1.5,Business Finance
50,885,69,14,0.716666667,Business Finance
200,226,12,29,4.5,Business Finance
150,461,45,44,5,Business Finance
150,152,27,26,3,Business Finance
60,1017,74,20,3,Business Finance
20,1074,6,13,1,Business Finance
50,440,17,10,1,Business Finance
20,978,7,13,0.533333333,Business Finance
200,36,1,12,1.5,Business Finance
20,74,1,14,1,Business Finance
20,78,3,10,1.5,Business Finance
100,10,1,8,1,Business Finance
45,39,6,37,3,Business Finance
50,37,3,22,4,Business Finance
0,2166,38,20,3,Business Finance
50,78,6,57,3.5,Business Finance
50,21,3,24,0.7,Business Finance
0,1086,37,5,0.616666667,Business Finance
50,7,4,29,3.5,Business Finance
25,168,9,75,3.5,Business Finance
150,2801,6,25,1.5,Business Finance
0,12217,351,17,1,Business Finance
0,6185,138,20,3,Business Finance
25,477,70,41,4,Business Finance
50,1334,86,54,6,Business Finance
0,5407,192,11,1,Business Finance
0,9483,183,22,2,Business Finance
50,1032,60,55,7,Business Finance
0,8236,144,25,5,Business Finance
20,2383,6,19,2.5,Business Finance
0,3283,109,42,2.5,Business Finance
25,2650,5,17,1,Business Finance
20,1551,5,55,7.5,Business Finance
50,545,48,42,7.5,Business Finance
25,663,10,79,5.5,Business Finance
0,3519,102,6,1,Business Finance
125,825,11,34,2,Business Finance
200,70,11,16,2,Business Finance
120,357,71,20,2,Business Finance
20,853,4,35,5,Business Finance
50,397,24,19,3,Business Finance
195,74,8,17,3,Business Finance
20,1254,2,64,7,Business Finance
60,89,4,10,1,Business Finance
20,38,6,16,1,Business Finance
50,18,4,5,1,Business Finance
20,103,3,27,4.5,Business Finance
50,7,3,28,2.5,Business Finance
95,104,1,11,1,Business Finance
150,42,1,11,3,Business Finance
20,507,5,15,1,Business Finance
20,241,5,26,2.5,Business Finance
50,226,5,13,5.5,Business Finance
20,50,6,12,3,Business Finance
50,100,23,25,2,Business Finance
50,99,12,26,3,Business Finance
40,99,17,27,1,Business Finance
30,1192,12,38,12,Business Finance
50,209,13,37,7,Business Finance
0,5529,90,5,2,Business Finance
35,81,8,33,1,Business Finance
0,1924,120,5,1,Business Finance
20,646,6,17,1,Business Finance
20,520,10,9,0.533333333,Business Finance
30,1440,0,21,1,Business Finance
150,452,14,444,45,Business Finance
75,178,16,27,1.5,Business Finance
50,21,2,54,1.5,Business Finance
100,12,4,17,2.5,Business Finance
20,209,33,33,70,Business Finance
0,505,43,10,1.5,Business Finance
90,16,4,24,4,Business Finance
20,25,1,25,6,Business Finance
0,229,0,33,2,Business Finance
25,6,1,27,4.5,Business Finance
20,1,1,6,0.6,Business Finance
50,10,1,5,1,Business Finance
60,1,1,33,6,Business Finance
20,34,4,9,8,Business Finance
90,0,0,12,1,Business Finance
20,0,0,12,0.633333333,Business Finance
20,0,0,7,0.616666667,Business Finance
50,0,0,6,0.533333333,Business Finance
200,0,0,10,2,Business Finance
100,0,0,7,1.5,Business Finance
160,0,0,6,1,Business Finance
20,0,0,9,1,Business Finance
20,0,0,0,0,Business Finance
25,0,0,27,1,Business Finance
25,0,0,10,1,Business Finance
50,0,0,10,1.5,Business Finance
60,459,25,14,3,Business Finance
60,266,20,14,3,Business Finance
150,104,10,21,2,Business Finance
20,1509,0,9,0.716666667,Business Finance
20,212,25,14,1.5,Business Finance
25,462,18,34,1,Business Finance
200,90,12,35,2.5,Business Finance
30,153,41,27,2,Business Finance
50,1055,21,64,3.5,Business Finance
20,157,13,9,2.5,Business Finance
200,103,25,12,2.5,Business Finance
0,1067,50,35,2,Business Finance
20,58,11,28,1.5,Business Finance
20,74,17,30,4.5,Business Finance
0,338,7,6,1,Business Finance
20,27,5,6,1,Business Finance
75,76,13,77,6,Business Finance
30,27,5,12,2,Business Finance
20,68,10,45,2.5,Business Finance
20,112,18,33,2,Business Finance
20,72,17,37,1.5,Business Finance
145,335,16,26,1.5,Business Finance
200,22,5,18,3.5,Business Finance
30,41,3,37,3,Business Finance
20,1,0,31,7.5,Business Finance
30,16,0,23,3,Business Finance
25,3,0,10,1,Business Finance
45,4,0,7,1,Business Finance
35,2,0,127,31.5,Business Finance
20,12,1,6,0.533333333,Business Finance
20,10,1,12,1.5,Business Finance
20,12,1,11,1.5,Business Finance
20,5,2,59,2,Business Finance
20,1,0,13,3,Business Finance
95,2,0,59,4.5,Business Finance
20,9,0,13,1.5,Business Finance
35,42,2,13,1.5,Business Finance
30,110,6,25,4,Business Finance
35,420,2,14,1,Business Finance
50,206,13,50,10,Business Finance
60,164,3,22,1.5,Business Finance
30,69,2,16,1,Business Finance
20,28,2,26,2.5,Business Finance
20,90,4,15,0.633333333,Business Finance
20,13,2,17,1.5,Business Finance
20,31,2,5,1,Business Finance
50,13,2,98,0.516666667,Business Finance
0,2119,111,54,2,Business Finance
25,136,28,21,3,Business Finance
20,797,15,16,3,Business Finance
180,503,43,286,29.5,Business Finance
95,1150,6,27,2.5,Business Finance
20,1403,6,14,2,Business Finance
20,916,6,23,6.5,Business Finance
20,627,5,27,1,Business Finance
200,168,7,27,2,Business Finance
0,2554,20,10,1,Business Finance
30,120,17,19,2,Business Finance
20,750,13,28,2.5,Business Finance
50,217,19,9,2,Business Finance
50,106,13,12,1,Business Finance
50,397,4,36,3,Business Finance
20,44,3,8,1,Business Finance
50,30,3,6,1,Business Finance
20,95,3,20,1,Business Finance
95,55,9,15,1,Business Finance
100,94,15,9,1,Business Finance
20,578,7,34,6,Business Finance
20,393,5,34,5,Business Finance
20,116,6,12,3,Business Finance
0,1888,42,25,2,Business Finance
45,412,19,74,13,Business Finance
200,40,7,26,1.5,Business Finance
40,222,12,35,3,Business Finance
30,831,1,13,2,Business Finance
50,485,24,20,3.5,Business Finance
20,232,7,17,1,Business Finance
20,135,20,24,4,Business Finance
40,61,16,22,2.5,Business Finance
20,61,3,27,5,Business Finance
50,874,2,120,13.5,Business Finance
50,22,5,60,2.5,Business Finance
0,5597,76,11,1,Business Finance
20,261,2,35,2.5,Business Finance
50,83,4,19,0.683333333,Business Finance
50,152,6,14,3.5,Business Finance
20,176,2,12,2.5,Business Finance
35,8,4,10,0.666666667,Business Finance
20,327,1,12,0.45,Business Finance
95,264,0,79,3,Business Finance
20,15,4,36,4.5,Business Finance
35,104,2,16,1.5,Business Finance
40,71,3,19,1.5,Business Finance
110,26,6,49,4,Business Finance
20,11,2,28,6.5,Business Finance
20,1294,7,58,5.5,Business Finance
95,32,7,7,0.516666667,Business Finance
135,313,16,25,2.5,Business Finance
50,635,4,6,0.683333333,Business Finance
30,1311,2,12,1.5,Business Finance
70,288,9,13,1,Business Finance
200,97,18,29,3,Business Finance
20,53,16,7,1,Business Finance
40,1102,3,14,0.566666667,Business Finance
195,57,11,18,1,Business Finance
50,694,35,27,4.5,Business Finance
50,137,14,21,3,Business Finance
115,12,1,25,2.5,Business Finance
20,18,0,6,1.5,Business Finance
20,170,0,16,1.5,Business Finance
50,119,0,27,5,Business Finance
0,2058,22,6,0.6,Business Finance
25,35,2,28,4,Business Finance
50,40,1,27,2.5,Business Finance
150,13,0,19,2,Business Finance
20,4,0,29,7,Business Finance
20,71,1,5,1,Business Finance
20,71,1,5,1,Business Finance
200,6,0,39,2.5,Business Finance
35,1,0,130,31.5,Business Finance
40,5,0,48,5.5,Business Finance
50,1,0,6,0.533333333,Business Finance
20,4,1,6,1,Business Finance
20,10,0,7,5.5,Business Finance
45,6,0,12,2,Business Finance
25,2,0,34,2.5,Business Finance
20,2,0,24,2,Business Finance
50,2,1,27,3.5,Business Finance
50,2,0,22,2,Business Finance
35,6,0,7,1,Business Finance
30,2,1,10,1.5,Business Finance
170,206,39,39,6.5,Business Finance
20,313,14,25,1,Business Finance
20,193,19,14,1,Business Finance
30,66,16,11,1,Business Finance
30,270,22,24,3.5,Business Finance
20,139,36,29,2,Business Finance
35,77,5,28,2,Business Finance
195,225,41,33,5,Business Finance
150,23,6,25,1.5,Business Finance
0,4876,210,36,4.5,Business Finance
20,244,13,21,2.5,Business Finance
0,1278,200,13,1.5,Business Finance
85,31,5,40,10.5,Business Finance
75,8,0,45,6,Business Finance
45,40,6,18,1,Business Finance
25,9,5,9,2,Business Finance
20,45,2,49,8.5,Business Finance
80,13,3,12,0.733333333,Business Finance
200,4,1,40,8.5,Business Finance
150,20,5,29,2,Business Finance
20,9,2,25,3,Business Finance
85,29,3,24,0.65,Business Finance
20,6,2,13,1.5,Business Finance
45,7,1,27,3.5,Business Finance
25,859,49,23,2,Business Finance
30,5983,135,7,0.616666667,Business Finance
200,1673,547,40,5.5,Business Finance
115,1284,230,45,4.5,Business Finance
30,394,109,73,5.5,Business Finance
45,689,145,16,2,Business Finance
130,649,37,29,1.5,Business Finance
140,187,47,38,3,Business Finance
30,1798,40,15,1.5,Business Finance
20,465,51,28,1,Business Finance
140,813,94,52,5,Business Finance
20,326,23,14,1,Business Finance
85,26,1,17,2,Business Finance
20,26,3,14,1,Business Finance
20,28,3,14,1,Business Finance
25,122,2,36,7.5,Business Finance
40,149,0,49,4.5,Business Finance
20,205,1,5,1,Business Finance
100,11,0,121,11,Business Finance
175,3,0,27,1,Business Finance
40,108,2,37,3.5,Business Finance
20,8,1,8,1,Business Finance
25,9,3,13,1.5,Business Finance
20,16,1,11,2,Business Finance
195,11,0,45,4.5,Business Finance
200,12,0,20,2,Business Finance
20,11,0,19,4,Business Finance
50,2,0,8,1.5,Business Finance
50,9,4,6,0.666666667,Business Finance
35,15,1,12,1,Business Finance
25,7,1,13,1,Business Finance
20,27,2,10,1,Business Finance
30,5,2,51,5,Business Finance
30,3,0,41,8.5,Business Finance
55,5,0,11,1,Business Finance
200,5,0,10,2,Business Finance
20,132,9,9,1,Business Finance
30,112,16,42,4,Business Finance
125,285,6,18,1.5,Business Finance
25,91,11,35,8.5,Business Finance
35,32,3,46,3,Business Finance
0,2740,306,10,2,Business Finance
20,59,11,7,1.5,Business Finance
20,16,4,27,4.5,Business Finance
85,22,5,47,5,Business Finance
25,15,2,14,2,Business Finance
0,1059,96,9,1.5,Business Finance
70,187,3,53,7,Business Finance
100,0,0,13,3.5,Business Finance
40,0,0,35,5.5,Business Finance
50,0,0,9,1.5,Business Finance
75,0,0,13,2.5,Business Finance
0,1089,50,27,3,Business Finance
0,743,0,7,1,Business Finance
0,1362,7,13,3,Business Finance
0,405,3,22,1,Business Finance
0,1168,9,5,0.666666667,Business Finance
0,16,0,15,1.5,Business Finance
25,3840,296,33,1.5,Business Finance
20,7183,819,14,1,Business Finance
195,483,10,40,3.5,Business Finance
45,172,48,15,1,Business Finance
65,256,29,39,3.5,Business Finance
20,1542,1,24,2,Business Finance
95,64,7,44,8.5,Business Finance
30,384,40,44,10.5,Business Finance
0,3014,19,15,1,Business Finance
40,454,52,39,2,Business Finance
50,312,24,37,5.5,Business Finance
40,315,28,19,2,Business Finance
200,609,32,33,2.5,Business Finance
195,207,19,11,1.5,Business Finance
200,399,15,15,1,Business Finance
50,1175,92,75,12.5,Business Finance
20,543,14,11,0.6,Business Finance
25,1634,142,46,7,Business Finance
195,1013,128,32,14,Business Finance
200,319,19,12,1,Business Finance
200,1125,11,18,1.5,Business Finance
0,2481,71,26,1.5,Business Finance
100,1006,14,17,1.5,Business Finance
20,1044,8,16,2,Business Finance
200,1240,17,20,2.5,Business Finance
115,504,5,32,1.5,Business Finance
200,15,1,56,3,Business Finance
200,358,8,21,2.5,Business Finance
50,80,10,27,5.5,Business Finance
150,133,3,158,17.5,Business Finance
20,207,8,30,3.5,Business Finance
50,426,17,16,2.5,Business Finance
20,45,10,47,4.5,Business Finance
50,1280,1,27,8.5,Business Finance
35,142,4,18,1,Business Finance
40,188,7,48,6.5,Business Finance
20,718,5,28,2,Business Finance
20,293,14,59,8,Business Finance
35,93,13,49,5,Business Finance
180,894,62,241,17.5,Business Finance
50,353,21,17,1.5,Business Finance
40,829,78,50,8.5,Business Finance
50,1195,3,7,2,Business Finance
95,335,25,29,1.5,Business Finance
40,500,45,34,4,Business Finance
40,159,16,13,1,Business Finance
50,739,54,24,4.5,Business Finance
20,87,22,86,4,Business Finance
200,185,36,25,2.5,Business Finance
20,741,4,22,2,Business Finance
20,576,1,14,1,Business Finance
25,1046,5,26,3,Business Finance
20,486,3,14,3,Business Finance
200,52,8,21,1.5,Business Finance
20,106,14,24,0.566666667,Business Finance
50,38,7,17,8,Business Finance
65,32,6,30,4,Business Finance
50,171,8,21,3,Business Finance
50,79,5,36,1,Business Finance
195,397,4,54,3.5,Business Finance
20,85,5,17,1.5,Business Finance
0,1696,22,11,0.633333333,Business Finance
20,201,46,19,2.5,Business Finance
30,1235,31,15,2.5,Business Finance
50,137,39,27,1.5,Business Finance
20,384,37,18,0.716666667,Business Finance
20,103,3,18,1,Business Finance
40,379,60,60,2,Business Finance
100,1573,122,43,5.5,Business Finance
85,150,28,19,2.5,Business Finance
90,48,12,18,2.5,Business Finance
25,781,7,8,0.65,Business Finance
55,952,77,53,3,Business Finance
40,612,46,72,3,Business Finance
0,1819,45,15,1.5,Business Finance
35,551,22,34,1.5,Business Finance
20,788,3,15,0.633333333,Business Finance
25,408,3,16,1.5,Business Finance
180,944,44,187,13,Business Finance
20,323,30,11,0.616666667,Business Finance
50,101,0,31,6,Business Finance
20,984,3,41,4,Business Finance
20,89,23,10,1,Business Finance
25,129,21,8,0.566666667,Business Finance
50,249,46,28,5,Business Finance
20,75,8,23,2,Business Finance
150,2252,240,111,21,Graphic Design
95,462,50,86,12,Graphic Design
150,1720,40,27,1.5,Graphic Design
20,390,44,15,1,Graphic Design
200,4297,337,110,7.5,Graphic Design
200,1076,15,15,1,Graphic Design
180,9367,104,21,2,Graphic Design
65,8901,424,85,62,Graphic Design
25,4235,427,20,1.5,Graphic Design
20,14440,182,26,3,Graphic Design
200,12340,124,46,2.5,Graphic Design
195,2027,11,9,0.5,Graphic Design
0,381,24,7,0.6,Graphic Design
0,69,6,25,3.5,Graphic Design
0,21,0,18,1,Graphic Design
200,15276,1740,65,8,Graphic Design
150,26742,2379,62,11,Graphic Design
200,5326,447,150,11.5,Graphic Design
200,36288,737,63,5,Graphic Design
95,15500,754,65,68.5,Graphic Design
75,7282,1629,42,3.5,Graphic Design
30,10875,650,41,2.5,Graphic Design
200,8196,479,85,6.5,Graphic Design
150,1360,175,79,9,Graphic Design
95,6858,382,41,3.5,Graphic Design
200,18303,202,54,3.5,Graphic Design
150,1789,102,57,3,Graphic Design
195,293,5,18,1,Graphic Design
20,662,5,21,1,Graphic Design
30,1279,3,33,1.5,Graphic Design
20,1080,6,35,3,Graphic Design
50,120,10,29,3.5,Graphic Design
20,1085,76,10,1,Graphic Design
25,447,2,10,1,Graphic Design
20,372,21,10,0.6,Graphic Design
50,721,7,35,5,Graphic Design
150,736,50,44,7.5,Graphic Design
30,114,24,50,3.5,Graphic Design
25,331,24,9,1,Graphic Design
20,0,0,9,0.616666667,Graphic Design
30,0,0,9,1,Graphic Design
25,0,0,29,6,Graphic Design
20,0,0,8,2,Graphic Design
20,0,0,14,1,Graphic Design
20,0,0,10,1,Graphic Design
20,0,0,12,0.566666667,Graphic Design
20,0,0,11,1,Graphic Design
0,217,2,21,3,Graphic Design
0,334,26,27,1,Graphic Design
0,817,42,18,5,Graphic Design
0,637,21,22,2.5,Graphic Design
185,2358,28,12,1,Graphic Design
20,3721,95,46,6.5,Graphic Design
100,1148,26,42,2,Graphic Design
50,2489,39,16,2,Graphic Design
30,1782,18,10,1,Graphic Design
200,6975,122,29,2.5,Graphic Design
25,9464,329,43,2,Graphic Design
20,2044,17,15,1.5,Graphic Design
20,5787,40,21,2,Graphic Design
20,25277,311,16,1,Graphic Design
200,6944,30,24,1,Graphic Design
200,6028,205,20,2.5,Graphic Design
20,5104,437,26,1,Graphic Design
150,2476,466,96,11,Graphic Design
150,3000,470,134,12,Graphic Design
200,185,10,94,17.5,Graphic Design
45,418,85,71,11,Graphic Design
45,431,99,80,7.5,Graphic Design
30,23,2,20,3,Graphic Design
80,126,18,119,13,Graphic Design
0,3329,193,33,3.5,Graphic Design
60,720,220,82,12.5,Graphic Design
0,800,39,24,2.5,Graphic Design
0,1477,3,13,0.65,Graphic Design
190,1552,11,27,2.5,Graphic Design
20,1076,11,15,2.5,Graphic Design
95,1016,5,25,1.5,Graphic Design
200,919,57,56,5.5,Graphic Design
75,1224,10,15,1.5,Graphic Design
45,774,39,35,2.5,Graphic Design
120,715,16,20,1,Graphic Design
20,1768,20,14,0.683333333,Graphic Design
95,2555,28,55,6,Graphic Design
25,426,63,28,3,Graphic Design
0,3108,27,28,2.5,Graphic Design
30,276,54,27,1.5,Graphic Design
40,390,6,8,0.7,Graphic Design
0,6754,109,20,1,Graphic Design
0,5086,197,12,1,Graphic Design
50,1146,41,5,0.55,Graphic Design
0,47811,1041,22,2.5,Graphic Design
20,1564,103,9,2,Graphic Design
100,739,12,15,1.5,Graphic Design
40,1029,52,26,4,Graphic Design
0,2665,20,8,0.566666667,Graphic Design
105,1079,172,35,5,Graphic Design
30,1440,16,14,1.5,Graphic Design
25,1401,30,12,0.7,Graphic Design
40,2634,92,25,10,Graphic Design
95,1046,12,28,1,Graphic Design
95,505,88,78,11.5,Graphic Design
95,827,50,39,2.5,Graphic Design
0,8786,245,11,1,Graphic Design
40,253,1,14,1,Graphic Design
20,1933,25,13,1,Graphic Design
20,1504,10,9,1.5,Graphic Design
20,1332,31,24,2,Graphic Design
70,1150,68,25,3.5,Graphic Design
50,1056,15,8,0.566666667,Graphic Design
30,1350,29,11,0.633333333,Graphic Design
20,1586,8,5,0.516666667,Graphic Design
200,821,15,5,0.533333333,Graphic Design
65,56,16,7,0.566666667,Graphic Design
200,1150,10,13,1,Graphic Design
20,1557,11,12,1.5,Graphic Design
40,246,30,12,0.683333333,Graphic Design
0,3103,42,11,0.666666667,Graphic Design
75,1090,14,45,4.5,Graphic Design
50,1235,15,10,1,Graphic Design
0,946,3,6,0.666666667,Graphic Design
50,1500,11,9,0.683333333,Graphic Design
20,1452,21,27,2,Graphic Design
30,24,5,122,12,Graphic Design
70,3,1,20,3.5,Graphic Design
20,20,3,5,0.683333333,Graphic Design
20,33,3,19,3,Graphic Design
20,97,9,124,13.5,Graphic Design
80,8,1,43,5.5,Graphic Design
200,4,2,8,1,Graphic Design
125,10,3,55,2.5,Graphic Design
50,2,1,12,1.5,Graphic Design
20,5,2,9,0.6,Graphic Design
20,1,1,11,1.5,Graphic Design
20,3,1,9,1.5,Graphic Design
50,311,49,163,10.5,Graphic Design
45,447,6,23,3.5,Graphic Design
20,616,3,19,1.5,Graphic Design
40,797,13,70,14,Graphic Design
20,549,10,8,1,Graphic Design
20,274,10,49,3.5,Graphic Design
45,709,14,31,2.5,Graphic Design
0,3812,68,11,1.5,Graphic Design
100,1373,5,63,2.5,Graphic Design
20,441,53,34,6.5,Graphic Design
60,201,0,12,1,Graphic Design
25,661,4,10,1.5,Graphic Design
150,300,40,77,4.5,Graphic Design
70,211,34,66,6.5,Graphic Design
30,65,8,20,1.5,Graphic Design
20,43,12,46,9.5,Graphic Design
30,44,13,19,2,Graphic Design
100,33,3,41,1.5,Graphic Design
135,20,8,53,12.5,Graphic Design
80,37,6,131,12.5,Graphic Design
60,190,25,36,2,Graphic Design
30,129,27,43,9,Graphic Design
30,123,12,48,3,Graphic Design
20,38,3,25,1,Graphic Design
0,3251,158,13,0.516666667,Graphic Design
200,2091,11,26,2.5,Graphic Design
20,1002,29,44,6.5,Graphic Design
80,806,53,28,2.5,Graphic Design
195,389,20,43,3,Graphic Design
0,1031,9,8,0.65,Graphic Design
20,500,29,17,2,Graphic Design
200,68,11,48,4.5,Graphic Design
20,651,5,12,0.666666667,Graphic Design
50,341,57,35,7,Graphic Design
25,867,203,22,3,Graphic Design
35,142,35,9,0.7,Graphic Design
95,1825,24,33,2.5,Graphic Design
0,24687,423,13,0.733333333,Graphic Design
30,2266,26,10,1,Graphic Design
0,5175,470,7,0.5,Graphic Design
0,3512,58,17,1.5,Graphic Design
200,797,30,37,2,Graphic Design
145,2745,61,67,8.5,Graphic Design
95,2361,74,40,5.5,Graphic Design
40,1530,49,25,4,Graphic Design
20,1873,121,14,1,Graphic Design
100,1338,38,35,3,Graphic Design
165,1479,49,82,6.5,Graphic Design
30,38,6,34,4,Graphic Design
30,934,143,41,12,Graphic Design
100,50,5,16,1.5,Graphic Design
100,27,7,12,2.5,Graphic Design
0,6429,654,31,2.5,Graphic Design
25,422,120,31,3.5,Graphic Design
120,410,15,62,7.5,Graphic Design
135,15,0,6,1,Graphic Design
35,115,15,56,5.5,Graphic Design
20,272,11,12,2,Graphic Design
20,280,46,33,5,Graphic Design
70,354,27,98,13,Graphic Design
0,44044,1563,45,7.5,Graphic Design
145,1367,61,31,3,Graphic Design
25,1754,52,79,12.5,Graphic Design
195,2067,8,18,1.5,Graphic Design
0,5301,125,77,6.5,Graphic Design
0,4294,143,15,1,Graphic Design
20,1679,24,15,1,Graphic Design
50,327,0,14,1,Graphic Design
30,740,20,12,0.583333333,Graphic Design
30,1348,6,14,1,Graphic Design
30,1249,44,19,3,Graphic Design
135,1275,26,42,3.5,Graphic Design
75,3117,30,62,4.5,Graphic Design
140,896,21,108,10,Graphic Design
20,4208,25,19,1,Graphic Design
20,3903,51,13,1.5,Graphic Design
95,1710,13,16,1,Graphic Design
20,1606,8,9,0.733333333,Graphic Design
0,4776,115,18,0.566666667,Graphic Design
0,23229,2215,12,1,Graphic Design
25,1456,62,77,6.5,Graphic Design
95,1534,24,23,1.5,Graphic Design
50,2199,28,16,1,Graphic Design
70,1202,68,36,3.5,Graphic Design
20,2004,4,9,0.566666667,Graphic Design
90,778,2,24,1.5,Graphic Design
45,502,0,15,2.5,Graphic Design
100,1526,3,24,2,Graphic Design
50,1468,190,141,8,Graphic Design
95,798,198,25,0.666666667,Graphic Design
30,2044,108,25,4,Graphic Design
85,1310,9,20,1,Graphic Design
20,1145,42,20,0.633333333,Graphic Design
75,326,6,43,1,Graphic Design
195,2228,96,51,4.5,Graphic Design
20,2420,27,21,1.5,Graphic Design
45,387,24,24,2,Graphic Design
20,421,10,18,1,Graphic Design
20,987,2,29,1.5,Graphic Design
55,324,7,14,1,Graphic Design
20,319,11,35,2,Graphic Design
115,1087,6,24,2,Graphic Design
20,270,28,118,8,Graphic Design
20,124,8,16,1.5,Graphic Design
20,371,5,26,3.5,Graphic Design
50,1098,3,34,1.5,Graphic Design
150,107,16,82,8,Graphic Design
25,507,2,7,0.616666667,Graphic Design
45,646,30,25,2,Graphic Design
20,1738,8,166,10.5,Graphic Design
35,2354,12,37,3,Graphic Design
20,238,25,8,1.5,Graphic Design
185,165,17,11,1.5,Graphic Design
20,1080,15,13,2,Graphic Design
20,489,10,5,0.683333333,Graphic Design
30,706,10,24,5.5,Graphic Design
20,507,42,36,3,Graphic Design
20,770,8,8,1,Graphic Design
95,1028,2,26,2,Graphic Design
20,545,13,23,2,Graphic Design
25,690,162,19,1,Graphic Design
200,2911,17,35,5,Graphic Design
100,734,9,36,1,Graphic Design
30,4353,23,57,3.5,Graphic Design
55,521,5,23,2.5,Graphic Design
20,3481,37,6,1.5,Graphic Design
200,711,48,105,12.5,Graphic Design
95,1123,31,13,0.633333333,Graphic Design
0,12103,576,18,1,Graphic Design
95,1418,57,19,1.5,Graphic Design
20,3390,49,29,4.5,Graphic Design
0,53851,1779,45,4.5,Graphic Design
25,3,3,12,0.666666667,Graphic Design
20,1,0,6,1.5,Graphic Design
20,3,0,7,1,Graphic Design
20,1,0,27,1,Graphic Design
40,2,0,34,1.5,Graphic Design
20,1,0,13,3.5,Graphic Design
20,1,0,14,3.5,Graphic Design
20,2,0,7,0.566666667,Graphic Design
20,1,0,8,1,Graphic Design
40,0,0,13,2.5,Graphic Design
20,0,0,5,1,Graphic Design
20,0,0,9,0.616666667,Graphic Design
35,3,1,21,2.5,Graphic Design
20,25,5,30,9.5,Graphic Design
20,1,1,5,0.616666667,Graphic Design
20,108,3,44,5.5,Graphic Design
20,13,3,22,2,Graphic Design
20,11,4,59,7,Graphic Design
65,37,0,49,4,Graphic Design
195,7,0,87,8.5,Graphic Design
30,1,1,24,4.5,Graphic Design
65,1,0,66,6.5,Graphic Design
200,6,0,11,1,Graphic Design
50,18,1,38,8.5,Graphic Design
90,1905,12,14,0.733333333,Graphic Design
195,3360,26,16,2,Graphic Design
95,941,2,26,2.5,Graphic Design
100,4927,15,22,2.5,Graphic Design
50,2087,95,6,0.633333333,Graphic Design
20,2938,26,45,6,Graphic Design
155,2911,29,37,2,Graphic Design
20,1797,40,39,2.5,Graphic Design
45,3192,11,18,1,Graphic Design
90,1538,117,74,7.5,Graphic Design
45,5072,38,44,5,Graphic Design
20,1086,17,8,1,Graphic Design
75,213,10,16,1.5,Graphic Design
40,135,33,14,1.5,Graphic Design
20,164,43,62,12,Graphic Design
40,290,49,88,7.5,Graphic Design
40,183,18,19,2.5,Graphic Design
30,35,4,9,1,Graphic Design
30,86,2,18,1.5,Graphic Design
150,96,10,50,4.5,Graphic Design
20,353,79,154,14.5,Graphic Design
100,33,9,29,1.5,Graphic Design
20,172,24,15,1,Graphic Design
150,155,40,158,30,Graphic Design
20,27,2,18,2,Graphic Design
20,2,1,11,1,Graphic Design
20,7,1,5,0.616666667,Graphic Design
50,18,1,7,1,Graphic Design
20,4,1,8,0.616666667,Graphic Design
20,139,14,9,1.5,Graphic Design
50,18,2,30,1,Graphic Design
20,5,2,17,2,Graphic Design
85,167,14,30,2.5,Graphic Design
20,311,0,9,1,Graphic Design
30,13,4,185,6.5,Graphic Design
20,34,4,11,2,Graphic Design
40,1522,145,37,5,Graphic Design
200,6039,128,111,17,Graphic Design
200,4449,100,9,1.5,Graphic Design
200,6428,21,54,3,Graphic Design
200,24857,35,11,1.5,Graphic Design
180,2873,38,13,0.533333333,Graphic Design
195,5840,57,30,4,Graphic Design
20,1011,15,11,0.6,Graphic Design
25,6215,86,17,2,Graphic Design
20,33205,481,12,0.7,Graphic Design
50,1452,10,11,1,Graphic Design
20,1343,25,16,1,Graphic Design
25,41,11,6,0.583333333,Graphic Design
20,314,11,19,1.5,Graphic Design
20,239,7,26,4,Graphic Design
20,507,9,9,1,Graphic Design
20,228,11,21,4,Graphic Design
20,21,4,17,0.733333333,Graphic Design
100,92,10,57,5.5,Graphic Design
20,91,10,21,1.5,Graphic Design
95,33,2,17,1.5,Graphic Design
35,177,8,24,1.5,Graphic Design
200,668,5,16,2.5,Graphic Design
25,92,3,15,3.5,Graphic Design
25,8,0,11,1.5,Graphic Design
50,22,1,20,4,Graphic Design
55,3,0,10,1,Graphic Design
30,2,0,37,4,Graphic Design
20,2,0,8,0.583333333,Graphic Design
20,1,0,19,1,Graphic Design
70,2,0,23,2.5,Graphic Design
20,11,1,13,1.5,Graphic Design
20,9,0,56,5,Graphic Design
40,9,0,23,2.5,Graphic Design
20,1,1,9,1,Graphic Design
20,1,1,9,1,Graphic Design
20,6,0,5,0.55,Graphic Design
30,1,0,43,2.5,Graphic Design
80,4,0,8,1,Graphic Design
50,1,0,8,1,Graphic Design
25,2,1,11,1,Graphic Design
20,4,0,8,0.683333333,Graphic Design
45,4,0,9,2,Graphic Design
30,1,0,55,4.5,Graphic Design
20,1,0,10,0.633333333,Graphic Design
30,1,0,34,3.5,Graphic Design
20,1,0,6,1,Graphic Design
20,0,0,8,0.616666667,Graphic Design
25,885,176,29,2.5,Graphic Design
180,2863,11,27,2.5,Graphic Design
